Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
NIFTY,23-May-2024,30-May-2024,CE,23600.00,2.30,12.35,1.85,11.00,10.50,11.00,369900.00,2183195.03,785.03,1706200.00,1150400.00,22967.65
NIFTY,23-May-2024,30-May-2024,CE,23650.00,2.05,9.50,1.85,8.25,8.10,8.25,171036.00,1011558.01,307.66,911200.00,688000.00,22967.65
NIFTY,23-May-2024,30-May-2024,CE,23700.00,1.95,7.70,1.60,6.75,6.30,6.75,346001.00,2050525.65,469.73,1560425.00,1021250.00,22967.65
NIFTY,23-May-2024,30-May-2024,CE,23750.00,2.10,6.35,1.55,5.60,4.95,5.60,116891.00,694189.64,149.32,434375.00,376925.00,22967.65
NIFTY,23-May-2024,30-May-2024,CE,23800.00,1.65,5.30,1.55,4.45,3.95,4.45,339823.00,2022286.58,339.73,2549550.00,1965575.00,22967.65
NIFTY,23-May-2024,30-May-2024,CE,23850.00,1.80,4.55,1.45,3.95,3.35,3.95,84062.00,501295.18,75.50,325150.00,163325.00,22967.65
NIFTY,23-May-2024,30-May-2024,CE,23900.00,1.90,4.00,1.45,3.40,2.85,3.40,180069.00,1076054.64,142.37,778175.00,684400.00,22967.65
NIFTY,23-May-2024,30-May-2024,CE,23950.00,2.00,3.60,1.35,3.00,2.60,3.00,55988.00,335269.41,41.26,202925.00,182375.00,22967.65
NIFTY,23-May-2024,30-May-2024,CE,24000.00,2.00,3.40,1.40,2.80,2.40,2.80,645679.00,3874494.91,420.91,5159750.00,2226100.00,22967.65
NIFTY,23-May-2024,30-May-2024,CE,24050.00,2.00,2.90,1.30,2.40,2.20,2.40,41816.00,251442.99,24.29,118550.00,99450.00,22967.65
NIFTY,23-May-2024,30-May-2024,CE,24100.00,1.60,2.70,1.30,2.20,2.10,2.20,95419.00,574949.22,49.74,464325.00,357300.00,22967.65
NIFTY,23-May-2024,30-May-2024,CE,24150.00,1.60,2.55,1.25,2.00,1.95,2.00,26945.00,162693.72,13.28,90325.00,74875.00,22967.65
NIFTY,23-May-2024,30-May-2024,CE,24200.00,1.35,2.45,1.25,2.00,1.95,2.00,107137.00,648229.70,50.85,659875.00,415550.00,22967.65
NIFTY,23-May-2024,30-May-2024,CE,24250.00,1.90,2.25,1.10,1.80,1.65,1.80,19324.00,117160.26,8.51,199225.00,83175.00,22967.65
NIFTY,23-May-2024,30-May-2024,CE,24300.00,1.35,2.30,1.20,1.80,1.90,1.80,120100.00,729659.91,52.41,738350.00,645475.00,22967.65
NIFTY,23-May-2024,30-May-2024,CE,24350.00,1.70,3.70,1.10,1.80,1.85,1.80,17941.00,109223.60,7.76,102525.00,89525.00,22967.65
NIFTY,23-May-2024,30-May-2024,CE,24400.00,4.00,4.00,0.35,1.70,1.55,1.70,61361.00,374326.84,24.74,413375.00,311325.00,22967.65
NIFTY,23-May-2024,30-May-2024,CE,24450.00,1.60,2.10,1.15,1.60,1.55,1.60,35066.00,214354.83,13.90,391225.00,363600.00,22967.65
NIFTY,23-May-2024,30-May-2024,CE,24500.00,1.35,2.05,1.10,1.60,1.65,1.60,327558.00,2006411.85,119.10,3978525.00,2475700.00,22967.65
NIFTY,24-May-2024,30-May-2024,CE,20050.00,3003.35,3012.40,2893.95,2987.85,2987.85,2930.40,43.00,247.49,31.95,27225.00,-375.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,20100.00,2887.25,2980.00,2860.70,2903.05,2903.05,2903.05,277.00,1593.23,201.30,225750.00,-3925.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,20150.00,2850.20,2850.20,2850.20,2850.20,2850.20,2830.50,24.00,138.00,17.10,2775.00,-,22957.10
NIFTY,24-May-2024,30-May-2024,CE,20200.00,2784.00,2838.30,2784.00,2838.30,2838.30,2780.60,38.00,218.53,26.63,28925.00,400.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,20250.00,-,-,-,2728.80,2731.05,2730.65,-,-,-,2900.00,-,22957.10
NIFTY,24-May-2024,30-May-2024,CE,20300.00,2694.50,2700.15,2694.50,2700.15,2700.15,2680.70,34.00,195.49,22.94,7875.00,850.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,20350.00,-,-,-,2626.30,2632.45,2630.75,-,-,-,2325.00,-,22957.10
NIFTY,24-May-2024,30-May-2024,CE,20400.00,2604.00,2604.00,2604.00,2604.00,2604.00,2580.80,24.00,138.02,15.62,14875.00,600.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,20450.00,-,-,-,2531.35,2535.50,2530.85,-,-,-,3025.00,-,22957.10
NIFTY,24-May-2024,30-May-2024,CE,20500.00,2511.05,2568.65,2450.00,2520.55,2509.95,2520.55,709.00,4079.47,445.85,444300.00,-13775.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,20550.00,-,-,-,2383.50,2383.50,2431.00,-,-,-,6175.00,-,22957.10
NIFTY,24-May-2024,30-May-2024,CE,20600.00,2399.45,2458.50,2399.45,2423.95,2424.75,2423.95,166.00,955.28,100.38,8475.00,-300.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,20650.00,-,-,-,2334.20,2365.95,2331.10,-,-,-,2600.00,-,22957.10
NIFTY,24-May-2024,30-May-2024,CE,20700.00,2307.65,2350.30,2299.60,2300.10,2300.10,2281.15,34.00,195.54,19.59,7600.00,575.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,20750.00,2257.80,2257.80,2257.80,2257.80,2257.80,2231.20,24.00,138.05,13.55,2500.00,375.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,20800.00,2199.60,2252.00,2199.60,2206.55,2206.55,2181.30,26.00,149.51,14.31,46350.00,550.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,20850.00,-,-,-,2163.90,2162.95,2131.35,-,-,-,2200.00,-,22957.10
NIFTY,24-May-2024,30-May-2024,CE,20900.00,2099.35,2099.35,2099.35,2099.35,2099.35,2081.40,26.00,149.50,13.65,16700.00,600.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,20950.00,2040.00,2070.00,2040.00,2070.00,2070.00,2031.45,2.00,11.50,1.03,4750.00,-50.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,21000.00,1974.20,2083.55,1950.30,2024.15,2017.35,2024.15,1973.00,11353.66,995.41,391300.00,-34700.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,21050.00,2000.00,2000.00,1990.00,1990.00,1990.00,1990.00,2.00,11.52,1.00,3850.00,50.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,21100.00,1919.65,1970.00,1898.00,1900.00,1900.00,1881.65,18.00,103.65,8.70,10600.00,-350.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,21150.00,1859.85,1859.85,1859.85,1859.85,1859.85,1831.70,24.00,138.06,11.16,3900.00,-,22957.10
NIFTY,24-May-2024,30-May-2024,CE,21200.00,1775.00,1870.00,1775.00,1806.80,1806.80,1781.75,66.00,379.86,30.06,32800.00,-175.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,21250.00,1754.25,1754.25,1754.25,1754.25,1754.25,1731.80,24.00,138.03,10.53,2525.00,375.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,21300.00,1704.60,1768.00,1663.05,1709.45,1709.45,1681.85,127.00,730.88,54.60,11375.00,-325.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,21350.00,1709.50,1709.50,1709.50,1709.50,1709.50,1631.90,1.00,5.76,0.43,1475.00,25.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,21400.00,1605.00,1686.00,1550.00,1605.30,1635.10,1605.30,68.00,391.39,27.59,30350.00,-100.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,21450.00,1539.35,1597.45,1513.35,1597.45,1597.45,1532.05,38.00,218.61,14.83,6000.00,525.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,21500.00,1500.00,1586.75,1458.25,1514.10,1512.15,1514.10,1239.00,7127.68,468.06,292000.00,-17350.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,21550.00,1450.95,1495.70,1450.95,1495.70,1495.70,1495.70,31.00,178.34,11.32,5325.00,600.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,21600.00,1429.80,1469.10,1358.00,1401.15,1412.40,1401.15,263.00,1512.67,92.47,72500.00,-1275.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,21650.00,1353.75,1400.00,1349.50,1349.50,1349.50,1349.50,50.00,287.83,17.21,10925.00,75.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,21700.00,1328.00,1373.90,1255.00,1324.80,1313.95,1324.80,457.00,2630.39,151.17,68475.00,-5650.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,21750.00,1257.75,1325.60,1206.75,1286.40,1282.60,1286.40,40.00,230.10,12.60,15375.00,600.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,21800.00,1180.00,1289.35,1168.05,1212.10,1212.40,1212.10,533.00,3066.89,162.04,224575.00,-7550.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,21850.00,1165.25,1228.00,1125.00,1180.70,1180.70,1180.70,109.00,627.45,32.04,34075.00,-1225.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,21900.00,1086.90,1189.75,1055.05,1126.15,1118.00,1126.15,666.00,3833.33,186.98,191325.00,-7025.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,21950.00,1064.00,1118.75,1008.80,1081.40,1080.90,1081.40,111.00,639.07,29.96,29925.00,275.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,22000.00,1000.00,1091.25,958.35,1029.20,1021.80,1029.20,16036.00,92278.23,4080.23,1033025.00,-99325.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,22050.00,970.45,1034.75,915.35,962.70,969.70,962.70,179.00,1030.02,43.29,41000.00,-950.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,22100.00,889.95,991.65,858.80,930.20,927.05,930.20,2484.00,14295.35,571.25,299475.00,-35875.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,22150.00,870.55,922.05,821.40,878.85,866.65,878.85,461.00,2654.07,101.29,45575.00,-3725.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,22200.00,799.95,893.00,765.90,823.35,822.70,823.35,5055.00,29103.50,1048.25,597275.00,-43575.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,22250.00,742.75,837.20,717.40,781.10,773.70,781.10,652.00,3753.75,127.00,74950.00,-3525.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,22300.00,718.35,792.95,668.95,728.70,731.00,728.70,10663.00,61385.07,1938.84,607325.00,-94300.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,22350.00,666.20,743.80,622.50,679.70,676.00,679.70,1685.00,9699.54,284.60,100225.00,-13475.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,22400.00,606.00,700.80,576.40,639.00,632.00,639.00,18505.00,106579.31,2951.31,769675.00,-181075.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,22450.00,565.05,652.30,532.45,592.65,585.45,592.65,2295.00,13219.36,338.67,144600.00,-13275.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,22500.00,502.00,608.40,489.00,543.85,542.70,543.85,84548.00,487227.00,11644.50,2365325.00,-296600.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,22550.00,479.85,561.25,448.10,495.65,495.50,495.65,10159.00,58542.26,1270.90,166050.00,-41125.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,22600.00,425.00,516.70,406.90,455.35,452.00,455.35,52650.00,303488.95,6016.45,1271625.00,-153825.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,22650.00,390.90,471.35,365.80,405.85,410.05,405.85,15231.00,87815.83,1570.29,282625.00,-51425.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,22700.00,368.00,429.35,328.20,371.75,369.40,371.75,145699.00,840563.30,13721.48,1899500.00,-373800.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,22750.00,314.90,386.40,291.75,329.50,328.25,329.50,68959.00,397948.13,5743.81,304500.00,-39675.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,22800.00,265.20,347.00,252.95,292.35,289.00,292.35,498597.00,2879280.93,37278.03,2666500.00,-181250.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,22850.00,238.15,307.15,224.50,257.70,249.25,257.70,230383.00,1331196.00,15133.11,652325.00,256575.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,22900.00,220.00,271.10,192.05,222.95,216.15,222.95,1519759.00,8787919.14,87298.87,2109125.00,-186525.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,22950.00,190.00,236.50,165.80,191.90,183.00,191.90,1645034.00,9520487.57,82105.00,1365400.00,645275.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,23000.00,169.15,204.40,142.05,163.10,155.45,163.10,4860989.00,28160896.95,210210.20,6429975.00,1931750.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,23050.00,135.00,174.00,120.05,136.40,130.00,136.40,1232221.00,7146325.76,45652.25,1395125.00,902025.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,23100.00,115.40,147.60,98.70,112.70,106.00,112.70,2097925.00,12179894.84,64377.97,3579125.00,1660650.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,23150.00,95.00,125.75,80.20,91.95,85.00,91.95,1008401.00,5861864.80,25744.01,1092000.00,624025.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,23200.00,74.85,105.80,64.50,74.00,69.40,74.00,2121972.00,12352045.18,44607.58,3501000.00,1164000.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,23250.00,63.20,88.55,51.05,58.80,54.00,58.80,685011.00,3993313.94,11687.51,983500.00,562950.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,23300.00,51.20,73.10,40.00,46.35,42.50,46.35,1413371.00,8252137.26,19251.19,2981000.00,1123675.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,23350.00,38.20,60.30,30.85,36.40,32.00,36.40,651253.00,3808788.27,7098.88,810300.00,346250.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,23400.00,27.15,49.00,24.15,27.75,24.40,27.75,1137663.00,6665054.94,9726.39,2918650.00,1156650.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,23450.00,24.10,40.30,18.60,21.50,18.90,21.50,617498.00,3624242.30,4160.27,1222525.00,769475.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,23500.00,15.55,32.75,14.50,17.00,15.30,17.00,2060167.00,12114547.42,11066.30,7320450.00,2606400.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,23550.00,13.80,26.40,11.00,13.10,11.65,13.10,490967.00,2892669.17,2100.95,875025.00,462400.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,23600.00,10.50,21.30,6.85,10.20,9.30,10.20,897326.00,5297204.33,2980.93,2622400.00,916200.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,23650.00,7.90,16.95,5.25,8.30,7.20,8.30,565721.00,3346344.83,1519.42,1872650.00,961450.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,23700.00,6.30,14.20,3.85,6.80,5.75,6.80,782665.00,4638999.21,1709.08,2985900.00,1425475.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,23750.00,5.60,11.80,4.00,5.80,5.30,5.80,425052.00,2524524.39,778.14,1086150.00,651775.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,23800.00,3.85,9.80,2.80,4.85,4.20,4.85,1066520.00,6347377.93,1583.93,4710675.00,2161125.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,23850.00,4.00,8.40,2.80,4.35,3.95,4.35,242857.00,1448355.63,320.77,615375.00,290225.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,23900.00,3.20,7.40,2.50,4.00,3.70,4.00,631668.00,3774969.86,753.56,3087325.00,2309150.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,23950.00,1.30,6.60,1.30,3.50,3.25,3.50,224444.00,1344092.05,233.60,448200.00,245275.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,24000.00,2.40,6.05,2.00,3.15,2.95,3.15,1892752.00,11358305.93,1793.93,10591825.00,5432075.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,24050.00,2.45,6.90,1.90,3.05,2.65,3.05,299700.00,1802207.96,261.71,1145375.00,1026825.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,24100.00,2.10,4.80,1.80,2.80,2.45,2.80,475591.00,2865816.39,380.61,2000875.00,1536550.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,24150.00,1.20,5.35,1.20,2.70,2.75,2.70,237532.00,1434277.07,177.62,983825.00,893500.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,24200.00,2.00,4.00,1.65,2.40,2.25,2.40,416086.00,2517602.02,281.72,1418775.00,758900.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,24250.00,1.65,3.70,1.65,2.20,2.00,2.20,151083.00,916034.87,94.18,668475.00,469250.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,24300.00,1.80,3.40,1.55,2.05,2.00,2.05,294742.00,1790726.95,169.30,1205850.00,467500.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,24350.00,1.80,3.15,1.30,2.00,1.80,2.00,178010.00,1083732.47,96.59,346200.00,243675.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,24400.00,1.15,2.90,1.15,1.80,1.55,1.80,323835.00,1975550.62,157.12,879400.00,466025.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,24450.00,1.55,2.60,1.20,1.75,1.80,1.75,218552.00,1336002.96,103.86,751025.00,359800.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,24500.00,1.45,2.40,1.30,1.50,1.55,1.50,970845.00,5946824.31,398.69,5298825.00,1320300.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,24550.00,1.50,2.20,1.20,1.55,1.50,1.55,66236.00,406549.89,26.44,185775.00,185775.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,24600.00,1.65,1.80,1.00,1.25,1.20,1.25,302990.00,1863483.30,94.80,1180775.00,1180775.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,24650.00,1.45,1.65,0.95,1.15,1.15,1.15,165296.00,1018685.74,49.14,734425.00,734425.00,22957.10
NIFTY,24-May-2024,30-May-2024,CE,24700.00,1.50,1.55,0.95,1.20,1.05,1.20,366856.00,2265438.35,102.55,1550300.00,1550300.00,22957.10
NIFTY,27-May-2024,30-May-2024,CE,20050.00,2970.00,3119.00,2870.35,2915.40,2959.05,2915.40,309.00,1787.17,238.31,21900.00,-5325.00,22932.45
NIFTY,27-May-2024,30-May-2024,CE,20100.00,3000.00,3073.30,2879.20,2891.25,2903.80,2891.25,727.00,4202.36,549.19,208975.00,-16775.00,22932.45
NIFTY,27-May-2024,30-May-2024,CE,20150.00,-,-,-,2850.20,2850.20,2794.20,-,-,-,2775.00,-,22932.45
NIFTY,27-May-2024,30-May-2024,CE,20200.00,2852.00,2950.00,2774.95,2787.70,2809.00,2787.70,169.00,972.93,119.48,26775.00,-2150.00,22932.45
NIFTY,27-May-2024,30-May-2024,CE,20250.00,-,-,-,2728.80,2731.05,2694.25,-,-,-,2900.00,-,22932.45
NIFTY,27-May-2024,30-May-2024,CE,20300.00,2700.00,2800.00,2681.25,2681.25,2681.25,2644.25,17.00,97.84,11.56,7625.00,-250.00,22932.45
NIFTY,27-May-2024,30-May-2024,CE,20350.00,-,-,-,2626.30,2632.45,2594.30,-,-,-,2325.00,-,22932.45
NIFTY,27-May-2024,30-May-2024,CE,20400.00,2621.05,2770.00,2590.00,2710.05,2710.05,2544.30,43.00,248.08,28.78,13950.00,-925.00,22932.45
NIFTY,27-May-2024,30-May-2024,CE,20450.00,-,-,-,2531.35,2535.50,2494.35,-,-,-,3025.00,-,22932.45
NIFTY,27-May-2024,30-May-2024,CE,20500.00,2520.55,2669.90,2431.15,2476.80,2501.75,2476.80,1023.00,5902.92,660.04,422425.00,-21875.00,22932.45
NIFTY,27-May-2024,30-May-2024,CE,20550.00,2552.60,2552.60,2431.35,2438.00,2458.05,2438.00,200.00,1149.43,121.93,3100.00,-3075.00,22932.45
NIFTY,27-May-2024,30-May-2024,CE,20600.00,2445.00,2545.00,2376.65,2402.50,2400.00,2402.50,115.00,662.27,70.02,8425.00,-50.00,22932.45
NIFTY,27-May-2024,30-May-2024,CE,20650.00,-,-,-,2334.20,2365.95,2294.45,-,-,-,2600.00,-,22932.45
NIFTY,27-May-2024,30-May-2024,CE,20700.00,2365.00,2460.00,2292.85,2302.35,2314.20,2302.35,143.00,827.11,87.08,5500.00,-2100.00,22932.45
NIFTY,27-May-2024,30-May-2024,CE,20750.00,-,-,-,2257.80,2257.80,2194.50,-,-,-,2500.00,-,22932.45
NIFTY,27-May-2024,30-May-2024,CE,20800.00,2211.20,2355.00,2160.00,2160.00,2160.00,2160.00,208.00,1202.35,120.75,42625.00,-3725.00,22932.45
NIFTY,27-May-2024,30-May-2024,CE,20850.00,-,-,-,2163.90,2162.95,2094.60,-,-,-,2200.00,-,22932.45
NIFTY,27-May-2024,30-May-2024,CE,20900.00,2150.00,2165.50,2140.00,2140.00,2140.00,2044.60,16.00,92.18,8.58,16450.00,-250.00,22932.45
NIFTY,27-May-2024,30-May-2024,CE,20950.00,-,-,-,2070.00,2070.00,1994.65,-,-,-,4750.00,-,22932.45
NIFTY,27-May-2024,30-May-2024,CE,21000.00,2075.00,2172.40,1947.00,1995.35,2006.35,1995.35,3077.00,17762.89,1608.64,367625.00,-23675.00,22932.45
NIFTY,27-May-2024,30-May-2024,CE,21050.00,-,-,-,1990.00,1990.00,1894.70,-,-,-,3850.00,-,22932.45
NIFTY,27-May-2024,30-May-2024,CE,21100.00,1910.00,1997.75,1893.85,1997.75,1997.75,1844.75,8.00,46.07,3.87,10625.00,25.00,22932.45
NIFTY,27-May-2024,30-May-2024,CE,21150.00,-,-,-,1859.85,1859.85,1794.75,-,-,-,3900.00,-,22932.45
NIFTY,27-May-2024,30-May-2024,CE,21200.00,1820.00,1950.00,1750.00,1776.60,1784.15,1776.60,24.00,138.27,11.07,32625.00,-175.00,22932.45
NIFTY,27-May-2024,30-May-2024,CE,21250.00,1836.20,1836.20,1822.70,1831.35,1831.35,1694.80,6.00,34.62,2.75,2525.00,-,22932.45
NIFTY,27-May-2024,30-May-2024,CE,21300.00,1750.85,1867.00,1682.25,1682.25,1682.25,1644.85,41.00,236.34,18.01,11250.00,-125.00,22932.45
NIFTY,27-May-2024,30-May-2024,CE,21350.00,1682.65,1766.75,1666.80,1666.80,1666.80,1666.80,6.00,34.63,2.60,1525.00,50.00,22932.45
NIFTY,27-May-2024,30-May-2024,CE,21400.00,1649.30,1751.75,1593.95,1750.00,1750.00,1544.90,27.00,155.83,11.38,29925.00,-425.00,22932.45
NIFTY,27-May-2024,30-May-2024,CE,21450.00,1580.70,1580.70,1549.65,1579.20,1579.20,1494.95,5.00,28.76,1.95,5975.00,-25.00,22932.45
NIFTY,27-May-2024,30-May-2024,CE,21500.00,1549.95,1675.00,1414.40,1475.90,1502.60,1475.90,2104.00,12135.94,826.94,270900.00,-21100.00,22932.45
NIFTY,27-May-2024,30-May-2024,CE,21550.00,1495.70,1495.70,1431.65,1439.65,1439.65,1439.65,5.00,28.76,1.82,5250.00,-75.00,22932.45
NIFTY,27-May-2024,30-May-2024,CE,21600.00,1450.00,1573.50,1359.00,1395.75,1398.00,1395.75,184.00,1062.71,69.11,69575.00,-2925.00,22932.45
NIFTY,27-May-2024,30-May-2024,CE,21650.00,-,-,-,1349.50,1349.50,1295.05,-,-,-,10925.00,-,22932.45
NIFTY,27-May-2024,30-May-2024,CE,21700.00,1345.00,1470.05,1276.60,1288.95,1300.75,1288.95,229.00,1319.91,77.58,64425.00,-4050.00,22932.45
NIFTY,27-May-2024,30-May-2024,CE,21750.00,1240.00,1245.40,1232.10,1241.80,1245.35,1241.80,6.00,34.48,1.86,15275.00,-100.00,22932.45
NIFTY,27-May-2024,30-May-2024,CE,21800.00,1249.00,1378.25,1124.25,1183.40,1204.05,1183.40,666.00,3843.44,213.74,216900.00,-7675.00,22932.45
NIFTY,27-May-2024,30-May-2024,CE,21850.00,1194.20,1323.80,1147.45,1161.60,1161.60,1161.60,93.00,537.11,29.10,32600.00,-1475.00,22932.45
NIFTY,27-May-2024,30-May-2024,CE,21900.00,1130.00,1273.55,1025.50,1102.75,1106.05,1102.75,484.00,2791.09,141.19,186525.00,-4800.00,22932.45
NIFTY,27-May-2024,30-May-2024,CE,21950.00,1075.00,1224.35,1033.40,1033.40,1033.40,995.25,55.00,317.11,15.30,29150.00,-775.00,22932.45
NIFTY,27-May-2024,30-May-2024,CE,22000.00,1051.85,1178.95,922.80,990.40,1003.30,990.40,14271.00,82226.35,3735.85,985775.00,-47250.00,22932.45
NIFTY,27-May-2024,30-May-2024,CE,22050.00,1001.65,1124.90,886.15,945.05,954.40,945.05,151.00,870.81,38.42,39550.00,-1450.00,22932.45
NIFTY,27-May-2024,30-May-2024,CE,22100.00,970.35,1083.30,829.40,888.35,908.10,888.35,2422.00,13976.19,594.64,279050.00,-20425.00,22932.45
NIFTY,27-May-2024,30-May-2024,CE,22150.00,903.00,1024.80,833.15,845.50,858.65,845.50,1203.00,6939.51,277.90,37250.00,-8325.00,22932.45
NIFTY,27-May-2024,30-May-2024,CE,22200.00,860.00,983.05,730.45,790.05,808.85,790.05,3849.00,22189.66,827.71,561900.00,-35375.00,22932.45
NIFTY,27-May-2024,30-May-2024,CE,22250.00,787.65,928.45,695.25,738.35,760.10,738.35,658.00,3797.99,137.87,72650.00,-2300.00,22932.45
NIFTY,27-May-2024,30-May-2024,CE,22300.00,745.90,880.00,633.45,688.15,709.10,688.15,6847.00,39485.12,1313.10,552000.00,-55325.00,22932.45
NIFTY,27-May-2024,30-May-2024,CE,22350.00,711.50,829.65,583.35,650.50,661.50,650.50,1201.00,6921.24,210.65,99050.00,-1175.00,22932.45
NIFTY,27-May-2024,30-May-2024,CE,22400.00,659.00,783.00,535.05,587.90,614.85,587.90,11992.00,69139.98,1984.78,701400.00,-68275.00,22932.45
NIFTY,27-May-2024,30-May-2024,CE,22450.00,607.50,733.40,489.55,548.70,567.80,548.70,3240.00,18689.38,504.88,132825.00,-11775.00,22932.45
NIFTY,27-May-2024,30-May-2024,CE,22500.00,569.00,688.65,445.60,498.45,522.15,498.45,52345.00,302158.37,7717.74,2078125.00,-287200.00,22932.45
NIFTY,27-May-2024,30-May-2024,CE,22550.00,513.65,636.05,400.00,459.65,469.80,459.65,4365.00,25179.03,571.34,147750.00,-18300.00,22932.45
NIFTY,27-May-2024,30-May-2024,CE,22600.00,478.95,592.00,356.85,411.25,429.40,411.25,34099.00,196878.08,4218.73,1114775.00,-156850.00,22932.45
NIFTY,27-May-2024,30-May-2024,CE,22650.00,397.30,545.50,315.90,371.25,384.75,371.25,12388.00,71461.29,1314.24,247250.00,-35375.00,22932.45
NIFTY,27-May-2024,30-May-2024,CE,22700.00,386.10,500.00,276.75,325.30,339.10,325.30,87596.00,505749.97,8642.67,1560325.00,-339175.00,22932.45
NIFTY,27-May-2024,30-May-2024,CE,22750.00,347.65,453.35,239.65,283.40,300.20,283.40,28963.00,167184.51,2457.45,273050.00,-31450.00,22932.45
